StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,gender,Latino,race,income,education,pid1,piddem,pidrep,pidlean,ideology,negparty_dem,negparty_rep,GID1,GID2,GID3,White1,White2,White3,White4,White5,PSIR1,PSIR2,PSIR3,PSIR4,PSID1,PSID2,PSID3,PSID4,PSII1,PSII2,PSII3,PSII4,RR1,RR2,RR3,RR4,sex1,sex2,sex3,sex4,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,SDO7,SDO8,SJ1,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,uncivil_1,PANAS_1_1,PANAS_1_2,PANAS_1_3,PANAS_1_4,PANAS_1_5,PANAS_1_6,news_1,uncivil_2,PANAS_2_1,PANAS_2_2,PANAS_2_3,PANAS_2_4,PANAS_2_5,PANAS_2_6,news_2,uncivil_3,PANAS_3_1,PANAS_3_2,PANAS_3_3,PANAS_3_4,PANAS_3_5,PANAS_3_6,news_3,uncivil_4,PANAS_4_1,PANAS_4_2,PANAS_4_3,PANAS_4_4,PANAS_4_5,PANAS_4_6,news_4,uncivil_5,PANAS_5_1,PANAS_5_2,PANAS_5_3,PANAS_5_4,PANAS_5_5,PANAS_5_6,news_5,uncivil_6,PANAS_6_1,PANAS_6_2,PANAS_6_3,PANAS_6_4,PANAS_6_5,PANAS_6_6,news_6,RESPONDENT_ID,GID,SParty_1,TParty_1,SGender_1,SRace_1,TGender_1,TRace_1,SF_1,SL_1,TF_1,TL_1,SJob_1,TJob_1,Incivility_1,Police_1,SParty_2,TParty_2,SGender_2,SRace_2,TGender_2,TRace_2,SF_2,SL_2,TF_2,TL_2,SJob_2,TJob_2,Incivility_2,Police_2,SParty_3,TParty_3,SGender_3,SRace_3,TGender_3,TRace_3,SF_3,SL_3,TF_3,TL_3,SJob_3,TJob_3,Incivility_3,Police_3,SParty_4,TParty_4,SGender_4,SRace_4,TGender_4,TRace_4,SF_4,SL_4,TF_4,TL_4,SJob_4,TJob_4,Incivility_4,Police_4,SParty_5,TParty_5,SGender_5,SRace_5,TGender_5,TRace_5,SF_5,SL_5,TF_5,TL_5,SJob_5,TJob_5,Incivility_5,Police_5,SParty_6,TParty_6,SGender_6,SRace_6,TGender_6,TRace_6,SF_6,SL_6,TF_6,TL_6,SJob_6,TJob_6,Incivility_6,Police_6
10/1/2019 12:57,10/1/2019 12:57,2,NA,100,1,1,10/1/2019 12:57,R_bQQd79qWLhWFaE5,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"Dui non. In proin montes. Fermentum posuere pretium mi nullam urna culpa, wisi.",2,2,1234567,5,4,2,NA,2,NA,7,40,49,3,4,3,2,4,2,3,5,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,1,5,2,5,4,2,5,1,4,5,3,4,2,2,5,5,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,6,5,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,woman,Democratic,Democratic,Female,Black,Male,Black,Latonya,Jackson,D'Andre,Mosley,Representative,bus driver,a 'bastard',Details From Recent Townhall Meeting,Republican,Republican,Male,White,Male,White,Luke,Becker,Scott,Walsh,plumber,pharmacist,an 'asshole',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Female,Black,Ryan,Larsen,Ebony,Banks,Representative,Representative,going to be 'dealt with',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Male,White,Lakisha,Jefferson,Dustin,Walsh,professional chef,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Male,White,Tanisha,Mosley,Logan,Nielsen,Representative,Representative,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Male,White,Sarah,Andersen,Jake,Larsen,architect,Representative,going to get punched,Details From Recent Townhall Meeting
10/1/2019 12:57,10/1/2019 12:57,2,NA,100,1,1,10/1/2019 12:57,R_6sB35nND28uKHYN,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Tincidunt magna molestie magnis aenean ab tortor imperdiet nec curabitur tincidunt posuere in.,2,2,2457,4,3,1,1,NA,NA,4,24,47,4,3,2,3,4,3,5,1,NA,NA,NA,NA,1,3,4,3,NA,NA,NA,NA,2,1,3,1,3,1,3,3,3,2,5,4,3,5,5,2,2,4,1,5,5,2,4,4,5,2,2,6,2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2,5,5,1,2,3,1,woman,Democratic,Republican,Female,White,Female,Black,Megan,Decker,Tyra,Washington,bus driver,Representative,a 'cunt',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Female,Black,Sarah,Walsh,Aisha,Jefferson,nurse,Representative,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Female,White,Laurie,Larsen,Jill,Walsh,Representative,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,Black,Jamal,Jefferson,Denisha,Washington,bus driver,Representative,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Male,White,Jake,Andersen,Brett,McGrath,Representative,pharmacist,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Male,Black,Luke,Decker,Jamal,Banks,nurse,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:57,10/1/2019 12:57,2,NA,100,1,1,10/1/2019 12:57,R_0riPlsywTS50Iwl,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Malesuada aliquam mauris a ipsum nonummy. In commodo venenatis platea culpa elementum auctor.,1,1,3457,3,4,1,2,NA,NA,6,6,43,2,1,3,1,3,5,2,2,NA,NA,NA,NA,4,2,4,4,NA,NA,NA,NA,1,3,4,2,4,3,3,5,5,1,4,1,1,4,2,5,4,5,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,5,1,5,4,2,5,5,2,1,1,4,6,4,5,6,4,2,4,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,man,Democratic,Democratic,Male,White,Female,Black,Todd,Walsh,Keyana,Washington,Representative,plumber,a 'N word',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,White,Male,White,Laurie,Nielsen,Connor,Becker,Representative,nurse,a 'shit head',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Female,White,Jamal,Mosley,Kristen,McGrath,bus driver,professional chef,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Female,Black,Keyshawn,Booker,Denisha,Booker,Representative,accountant,going to get 'hurt by someone',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Female,Black,Darnell,Jefferson,Latoya,Booker,software engineer,Representative,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,Black,Male,White,Heaven,Mosley,Logan,Larsen,Representative,accountant,a 'lunatic',Details From Recent Townhall Meeting
10/1/2019 12:57,10/1/2019 12:57,2,NA,100,2,1,10/1/2019 12:57,R_1TWZfIUOI1CAaPP,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Turpis aenean sollicitudin consectetuer id tellus integer scelerisque dignissim laoreet enim, dolor.",1,2,457,2,5,2,NA,2,NA,2,47,78,4,4,1,5,5,4,1,1,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,5,5,5,4,2,1,5,5,5,3,3,1,5,2,1,4,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,1,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,1,6,5,1,5,2,man,Republican,Republican,Female,Black,Male,Black,Tyra,Jefferson,Tremayne,Booker,Representative,Representative,a 'prick',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Male,White,Taniya,Banks,Ryan,Decker,judge,teacher,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,White,Aisha,Washington,Emily,Larsen,plumber,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Female,White,Female,Black,Megan,Andersen,Lakisha,Banks,Representative,nurse,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,Black,Female,White,Tyra,Banks,Megan,Andersen,Representative,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,Black,Female,Black,Keyshawn,Jackson,Keyana,Washington,Representative,teacher,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:57,10/1/2019 12:57,2,NA,100,1,1,10/1/2019 12:57,R_07IGqgKevb4nGSN,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Egestas tincidunt nibh dapibus tempora leo. Ligula iaculis wisi nullam eget aliquam bibendum. Tempora aliquam.,3,1,1234567,2,1,2,NA,1,NA,5,21,50,NA,NA,NA,5,3,4,4,1,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,2,4,2,4,1,5,1,3,5,1,4,4,4,1,5,4,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,4,1,5,1,6,5,1,6,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Democratic,Democratic,Male,Black,Male,White,Terrell,Jackson,Todd,Andersen,bus driver,teacher,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Male,Black,Logan,Andersen,Kareem,Jefferson,Representative,Representative,a 'N word',Details From Recent Townhall Meeting,Republican,Republican,Female,White,Female,White,Sarah,Andersen,Jill,Walsh,Representative,plumber,a 'shit head',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Female,Black,Margaret,Decker,Ashanti,Booker,Representative,professional chef,a 'N word',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Female,Black,Zachary,Andersen,Denisha,Booker,Representative,architect,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,White,Latoya,Jefferson,Kristen,Nielsen,professional chef,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting
10/1/2019 12:57,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_268n7q6KI7oDuRv,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Dolorem id urna accusamus eleifend. Sem laoreet primis in dignissim consectetuer? Et.,3,1,12467,3,6,1,1,NA,NA,5,99,64,NA,NA,NA,5,4,4,3,1,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,NA,1,4,2,1,5,3,2,4,1,1,4,2,1,1,3,3,1,1,5,2,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,4,5,5,4,1,5,6,1,5,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Democratic,Democratic,Female,Black,Female,Black,Lakisha,Banks,Latonya,Booker,accountant,Representative,a 'cunt',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Male,Black,Denzel,Washington,Jayvon,Jackson,software engineer,software engineer,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Male,Black,Luke,Meyer,Tremayne,Mosley,Representative,accountant,an 'idiot',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Male,White,Matthew,Meyer,Ryan,Walsh,Representative,accountant,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,Black,Female,White,Darius,Mosley,Emily,Becker,Representative,plumber,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Male,Black,Luke,Walsh,Jayvon,Washington,teacher,professional chef,a 'lunatic',Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_6otcSopKyqQIFkV,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Platea purus imperdiet leo eros commodo nibh ligula. Fringilla volutpat urna dictumst.,1,1,124567,2,1,3,NA,NA,1,2,81,10,1,2,1,5,3,3,4,5,NA,NA,NA,NA,2,5,1,1,NA,NA,NA,NA,2,4,1,1,4,2,3,3,4,4,4,5,3,5,2,1,1,1,3,3,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,man,Democratic,Democratic,Male,White,Male,White,Jake,Andersen,Ethan,Andersen,accountant,judge,a 'prick',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Female,White,Sarah,Larsen,Meredith,Walsh,pharmacist,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Male,Black,Margaret,Nielsen,DaQuan,Booker,plumber,Representative,a 'prick',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Male,White,DaQuan,Jackson,Seth,Larsen,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Male,Black,Luke,Becker,DeAndre,Booker,judge,professional chef,a 'N word',Details From Recent Townhall Meeting,Republican,Republican,Male,White,Male,Black,Neil,Decker,Darnell,Booker,teacher,Representative,going to get punched,Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,1,1,10/1/2019 12:58,R_07diyX77FCKOCkl,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Enim! Erat suscipit nullam dignissim sed id venenatis! Suscipit! Natoque? Risus suspendisse turpis.,3,1,347,3,5,3,NA,NA,1,7,2,15,NA,NA,NA,2,4,3,1,5,NA,NA,NA,NA,4,1,1,4,NA,NA,NA,NA,4,4,4,1,1,3,4,5,4,2,1,2,3,1,2,2,4,3,1,4,2,3,1,4,2,6,5,6,2,5,6,2,3,1,4,6,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,1,1,5,1,6,6,6,5,2,6,1,2,NA,Democratic,Republican,Male,White,Female,Black,Brett,Hartman,Keyana,Mosley,architect,nurse,a 'cunt',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Male,Black,Keyshawn,Jefferson,Darnell,Mosley,software engineer,judge,a 'shit head',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Male,White,Jayvon,Jefferson,Zachary,McGrath,teacher,Representative,a 'prick',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,Black,Brett,Walsh,Denisha,Jefferson,bus driver,architect,a 'N word',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Male,Black,Tyra,Banks,Jamal,Washington,Representative,architect,going to be 'dealt with',Details From Recent Townhall Meeting,Democratic,Republican,Female,White,Male,White,Molly,Walsh,Steven,Becker,Representative,Representative,going to get 'roughed up' by the crowd,Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_exhte9dIwNs0iZD,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Consequat justo mi a tincidunt ante at erat suscipit purus.,2,2,136,1,4,3,NA,NA,1,5,60,1,2,1,1,1,3,5,4,1,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,3,2,4,2,2,3,1,4,3,1,1,2,4,2,2,1,2,3,5,2,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,4,2,1,6,5,1,6,1,6,5,4,5,2,3,6,2,1,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Republican,Republican,Female,Black,Female,Black,Tamika,Booker,Shanice,Mosley,nurse,bus driver,a 'N word',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Male,Black,Kristen,Decker,Denzel,Booker,Representative,Representative,an 'idiot',Details From Recent Townhall Meeting,Republican,Democratic,Male,Black,Male,White,Jayvon,Jefferson,Luke,Andersen,Representative,judge,going to be 'dealt with',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Female,White,Logan,Decker,Emily,Meyer,software engineer,software engineer,a 'cunt',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Male,Black,Aisha,Jefferson,Tyrone,Booker,Representative,Representative,a 'N word',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,White,Keyana,Jackson,Neil,Walsh,nurse,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,1,1,10/1/2019 12:58,R_6KWsXwUFr6jhuWF,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Iaculis molestie, cras commodo integer sagittis non quis sapien, velit mi mi ridiculus sem ultrices.",2,2,236,2,2,3,NA,NA,1,5,85,88,2,3,2,4,3,2,3,4,NA,NA,NA,NA,5,4,5,1,NA,NA,NA,NA,4,4,3,3,5,1,2,2,5,3,5,4,3,4,2,4,2,2,2,3,4,5,1,5,5,1,6,2,1,2,1,2,2,4,4,5,1,4,4,3,1,6,5,4,5,4,4,4,4,4,6,2,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,woman,Democratic,Republican,Male,White,Female,Black,Seth,Nielsen,Latonya,Jefferson,Representative,Representative,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,White,Tanisha,Jefferson,Sarah,Andersen,Representative,Representative,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Female,Black,Abigail,Larsen,Ashanti,Jefferson,Representative,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Female,Black,Latrell,Jefferson,Keyana,Jefferson,plumber,teacher,a 'cunt',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,Black,Aisha,Washington,Terrell,Jefferson,Representative,pharmacist,a 'shit head',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Female,Black,Tyrone,Booker,Heaven,Washington,judge,Representative,a 'cunt',Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_b1kN7DDeRH0EAQd,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Platea? Mauris rhoncus mauris vehicula vitae cursus sapien ipsum? Cras curabitur velit.,3,2,123467,4,4,2,NA,2,NA,3,23,49,NA,NA,NA,3,4,5,1,1,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,2,4,1,3,5,2,2,2,5,4,3,3,4,2,3,1,4,3,5,5,1,4,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,6,5,1,5,4,2,6,1,1,2,1,5,1,2,1,6,6,1,2,3,2,NA,Republican,Democratic,Female,White,Female,Black,Claire,Becker,Taniya,Jackson,architect,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Male,White,Latoya,Banks,Connor,Meyer,nurse,Representative,a 'moron',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Female,White,Ashanti,Washington,Meredith,McGrath,nurse,Representative,an 'idiot',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Male,Black,Janae,Jackson,Denzel,Jefferson,Representative,architect,a 'prick',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Male,Black,Neil,Andersen,Keyshawn,Washington,Representative,teacher,a 'prick',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Male,White,Margaret,McGrath,Dustin,Meyer,bus driver,Representative,going to get punched,Recent Townhall Meeting Turns Uncivil
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,1,1,10/1/2019 12:58,R_80IXMipzbNl7LVj,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Accumsan ab dignissim arcu volutpat, integer sem fermentum tellus suscipit ultricies posuere.",2,2,12367,1,4,3,NA,NA,2,4,16,69,2,2,3,2,5,3,5,4,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,5,5,1,2,3,2,4,3,4,4,2,2,2,1,2,4,5,4,1,5,2,4,6,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Democratic,Republican,Female,White,Male,White,Sarah,Hartman,Logan,Nielsen,Representative,judge,an 'idiot',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,White,Tamika,Banks,Abigail,Nielsen,accountant,pharmacist,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,Black,Male,Black,Darius,Jefferson,Denzel,Banks,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Male,Black,Todd,Decker,Jamal,Jefferson,bus driver,teacher,a 'bastard',Details From Recent Townhall Meeting,Republican,Republican,Female,White,Male,Black,Abigail,Nielsen,D'Andre,Banks,Representative,judge,an 'asshole',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,Black,DaQuan,Booker,Tamika,Mosley,nurse,Representative,an 'idiot',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,1,1,10/1/2019 12:58,R_3z0ooE1hDkB1MNL,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Volutpat orci fringilla aenean sagittis imperdiet pretium vivamus dolorem wisi eleifend quis.,3,2,134567,3,2,1,2,NA,NA,3,31,22,NA,NA,NA,3,2,3,1,5,NA,NA,NA,NA,5,3,5,2,NA,NA,NA,NA,4,2,2,3,4,3,3,1,3,5,5,1,3,4,2,4,2,3,1,4,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,5,4,6,1,1,1,1,5,6,4,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,5,2,4,6,3,1,NA,Republican,Republican,Male,Black,Female,White,DaQuan,Jefferson,Meredith,Larsen,software engineer,Representative,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Female,White,Denzel,Banks,Katelyn,Larsen,architect,Representative,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Female,Black,Tanisha,Jefferson,Denisha,Banks,Representative,plumber,a 'bitch',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Female,Black,Tremayne,Washington,Tyra,Banks,software engineer,Representative,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Male,White,Connor,Nielsen,Ryan,Walsh,professional chef,professional chef,a 'moron',Details From Recent Townhall Meeting,Republican,Democratic,Male,Black,Male,Black,Keyshawn,Jackson,Terrell,Jackson,architect,nurse,a 'prick',Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_1GDSf6olLLyBjSt,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"Lorem maecenas. Metus lorem magnis donec, diam tortor? Dictumst molestie.",2,2,1234567,3,2,3,NA,NA,3,2,37,83,2,3,2,5,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,2,1,3,3,1,4,5,2,5,2,4,4,3,2,4,3,1,5,4,5,3,1,4,1,2,2,2,5,1,5,4,1,2,1,4,6,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,4,5,1,1,2,woman,Democratic,Republican,Male,Black,Male,White,Jayvon,Banks,Ryan,Hartman,Representative,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Male,White,Tyra,Washington,Todd,Hartman,Representative,Representative,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Female,Black,Stephanie,Becker,Lakisha,Booker,bus driver,Representative,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Male,White,Jake,Larsen,Connor,Meyer,bus driver,bus driver,a 'prick',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,White,Todd,Hartman,Laurie,Meyer,Representative,pharmacist,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Male,Black,Todd,Walsh,Rasheed,Washington,Representative,accountant,a 'prick',Details From Recent Townhall Meeting
10/1/2019 12:58,10/1/2019 12:58,2,NA,100,2,1,10/1/2019 12:58,R_1TctQWhRcb7806h,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Erat vestibulum velit pellentesque tempor ullamcorper faucibus ac, cursus euismod porttitor in placerat.",3,1,26,2,4,1,1,NA,NA,1,46,54,NA,NA,NA,1,4,5,5,1,NA,NA,NA,NA,3,5,2,1,NA,NA,NA,NA,1,2,1,1,5,3,2,5,2,4,4,2,1,5,1,4,4,4,1,5,5,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,2,5,6,2,3,5,2,4,6,1,1,6,4,2,NA,Republican,Republican,Female,White,Female,White,Amy,Nielsen,Megan,McGrath,architect,Representative,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,Black,D'Andre,Jackson,Aisha,Booker,Representative,software engineer,a 'shit head',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,Black,Male,White,Latoya,Booker,Zachary,Hartman,accountant,Representative,going to be 'dealt with',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Male,White,Denzel,Booker,Logan,Nielsen,teacher,teacher,going to get punched,Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Male,Black,Ashanti,Jackson,Jayvon,Jefferson,plumber,architect,a 'N word',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,White,Janae,Washington,Claire,Walsh,accountant,Representative,an 'idiot',Recent Townhall Meeting Turns Uncivil
